,datetime,id_producto,id_sucursal,unidades_vendidas,precio_producto,venta_total
5970,26/03/2024 00:00,194,6,10,41.41,414.1
5971,14/03/2024 14:00,39,1,10,11.03,110.3
5972,03/03/2024 23:00,174,2,6,31.37,188.22
5973,10/01/2024 19:00,73,2,16,41.28,660.48
5974,20/02/2024 20:00,1,3,17,12.57,213.69
5975,12/02/2024 18:00,181,1,8,39.78,318.24
5976,12/01/2024 14:00,35,4,18,17.52,315.36
5977,31/01/2024 11:00,197,5,1,45.09,45.09
5978,09/03/2024 00:00,55,6,8,6.32,50.56
5979,21/01/2024 16:00,136,3,2,12.31,24.62
5980,15/01/2024 00:00,115,6,8,16.47,131.76
5981,18/02/2024 12:00,133,2,18,43.97,791.46
5982,19/01/2024 00:00,33,6,4,15.75,63.0
5983,08/02/2024 18:00,50,6,12,48.88,586.56
5984,06/03/2024 12:00,59,5,19,29.11,553.09
5985,23/03/2024 20:00,39,4,15,11.03,165.45
5986,29/02/2024 22:00,126,1,14,26.75,374.5
5987,08/01/2024 12:00,106,3,2,45.41,90.82
5988,12/03/2024 02:00,107,2,18,14.29,257.22
5989,02/01/2024 09:00,178,4,1,5.4,5.4
5990,18/02/2024 11:00,134,1,8,39.38,315.04
5991,10/02/2024 22:00,100,6,18,39.91,718.38
5992,01/02/2024 23:00,123,5,13,18.99,246.87
5993,23/03/2024 04:00,26,5,14,44.75,626.5
5994,11/02/2024 23:00,146,4,3,40.18,120.54
5995,16/03/2024 18:00,127,1,17,17.76,301.92
5996,30/01/2024 17:00,199,5,19,27.61,524.59
5997,19/02/2024 07:00,123,5,16,18.99,303.84
5998,16/02/2024 22:00,37,6,11,16.49,181.39
5999,23/02/2024 05:00,5,2,19,11.16,212.04
6000,08/01/2024 05:00,169,1,8,43.58,348.64
6001,12/02/2024 22:00,109,6,1,15.15,15.15
6002,04/01/2024 05:00,80,3,15,28.01,420.15
6003,24/01/2024 07:00,104,4,8,43.73,349.84
6004,12/03/2024 05:00,188,6,13,48.08,625.04
6005,14/03/2024 15:00,164,5,4,13.29,53.16
6006,15/02/2024 22:00,64,6,15,35.69,535.35
6007,10/01/2024 12:00,64,3,8,35.69,285.52
6008,25/02/2024 16:00,166,4,12,13.19,158.28
6009,22/03/2024 06:00,89,1,14,45.14,631.96
6010,20/02/2024 19:00,93,1,14,9.41,131.74
6011,17/01/2024 17:00,187,3,19,7.18,136.42
6012,09/01/2024 04:00,67,6,5,8.2,41.0
6013,23/03/2024 01:00,70,5,13,10.27,133.51
6014,01/01/2024 20:00,61,3,5,49.3,246.5
6015,02/03/2024 19:00,117,1,7,48.53,339.71
6016,10/02/2024 19:00,40,2,1,49.17,49.17
6017,09/02/2024 22:00,152,2,6,9.87,59.22
6018,23/02/2024 17:00,12,2,4,24.54,98.16
6019,23/03/2024 09:00,194,5,10,41.41,414.1
6020,11/03/2024 15:00,147,1,15,25.1,376.5
6021,01/02/2024 22:00,155,5,13,11.46,148.98
6022,10/01/2024 15:00,159,1,15,40.44,606.6
6023,06/03/2024 08:00,53,5,9,40.96,368.64
6024,02/01/2024 20:00,126,3,1,26.75,26.75
6025,22/02/2024 22:00,112,5,7,36.07,252.49
6026,21/01/2024 18:00,158,5,15,12.76,191.4
6027,07/03/2024 03:00,14,1,4,39.8,159.2
6028,22/01/2024 06:00,54,2,11,19.97,219.67
6029,31/01/2024 10:00,164,4,7,13.29,93.03
6030,23/01/2024 13:00,88,2,14,39.83,557.62
6031,17/01/2024 02:00,45,1,18,12.19,219.42
6032,20/02/2024 22:00,108,6,16,32.44,519.04
6033,21/01/2024 18:00,160,1,11,41.32,454.52
6034,23/01/2024 09:00,72,5,4,41.41,165.64
6035,19/02/2024 15:00,187,4,1,7.18,7.18
6036,11/03/2024 08:00,19,5,8,6.37,50.96
6037,05/01/2024 22:00,134,5,11,39.38,433.18
6038,07/03/2024 08:00,70,5,3,10.27,30.81
6039,27/01/2024 04:00,16,1,3,23.36,70.08
6040,19/02/2024 12:00,124,3,18,13.65,245.7
6041,26/02/2024 23:00,144,3,8,27.61,220.88
6042,28/02/2024 21:00,152,6,6,9.87,59.22
6043,04/02/2024 03:00,197,2,9,45.09,405.81
6044,06/01/2024 13:00,18,1,18,38.92,700.56
6045,08/01/2024 01:00,63,1,18,15.08,271.44
6046,13/03/2024 10:00,17,3,4,7.95,31.8
6047,20/01/2024 22:00,59,1,11,29.11,320.21
6048,03/03/2024 15:00,29,6,1,7.51,7.51
6049,02/03/2024 14:00,43,1,15,34.11,511.65
6050,18/02/2024 09:00,15,2,1,17.16,17.16
6051,03/01/2024 13:00,45,2,3,12.19,36.57
6052,02/01/2024 08:00,120,4,17,38.52,654.84
6053,24/01/2024 05:00,15,1,8,17.16,137.28
6054,05/03/2024 06:00,21,2,17,25.27,429.59
6055,03/03/2024 22:00,60,5,1,40.88,40.88
6056,23/02/2024 08:00,6,4,8,18.54,148.32
6057,04/02/2024 07:00,175,5,14,46.03,644.42
6058,29/02/2024 02:00,93,6,16,9.41,150.56
6059,26/02/2024 15:00,13,6,6,48.12,288.72
6060,24/02/2024 17:00,196,4,16,44.61,713.76
6061,27/03/2024 15:00,92,4,10,27.3,273.0
6062,10/01/2024 00:00,67,3,5,8.2,41.0
6063,08/03/2024 05:00,92,3,5,27.3,136.5
6064,06/01/2024 13:00,19,1,18,6.37,114.66
6065,16/03/2024 05:00,193,2,18,22.67,408.06
6066,27/01/2024 00:00,106,5,9,45.41,408.69
6067,18/01/2024 23:00,48,6,12,19.86,238.32
6068,04/02/2024 20:00,160,1,8,41.32,330.56
6069,09/01/2024 16:00,169,4,13,43.58,566.54
6070,29/02/2024 05:00,167,4,18,9.44,169.92
6071,26/02/2024 03:00,44,6,19,26.6,505.4
6072,07/01/2024 01:00,48,6,14,19.86,278.04
6073,18/03/2024 17:00,35,2,17,17.52,297.84
6074,21/01/2024 04:00,61,1,13,49.3,640.9
6075,21/01/2024 20:00,28,2,16,11.75,188.0
6076,12/02/2024 04:00,79,2,7,18.57,129.99
6077,21/02/2024 12:00,33,2,7,15.75,110.25
6078,06/02/2024 17:00,32,3,5,22.61,113.05
6079,01/01/2024 12:00,94,3,17,39.41,669.97
6080,11/02/2024 17:00,138,2,18,22.37,402.66
6081,13/01/2024 17:00,28,3,13,11.75,152.75
6082,27/01/2024 16:00,120,4,2,38.52,77.04
6083,21/02/2024 14:00,62,5,11,21.69,238.59
6084,27/02/2024 14:00,178,5,10,5.4,54.0
6085,03/01/2024 01:00,15,1,10,17.16,171.6
6086,30/03/2024 22:00,196,3,14,44.61,624.54
6087,27/03/2024 09:00,177,3,12,44.6,535.2
6088,22/01/2024 15:00,101,6,12,29.03,348.36
6089,24/01/2024 12:00,110,5,17,23.76,403.92
6090,01/02/2024 06:00,162,6,2,17.61,35.22
6091,03/03/2024 03:00,13,3,2,48.12,96.24
6092,06/03/2024 05:00,119,6,14,47.16,660.24
6093,22/03/2024 17:00,184,4,1,14.59,14.59
6094,21/01/2024 17:00,190,4,7,19.54,136.78
6095,19/02/2024 05:00,149,6,3,36.9,110.7
6096,17/02/2024 16:00,127,3,10,17.76,177.6
6097,22/01/2024 11:00,52,4,6,16.96,101.76
6098,28/03/2024 22:00,194,2,8,41.41,331.28
6099,09/03/2024 01:00,157,6,17,25.77,438.09
6100,04/03/2024 06:00,103,2,12,34.36,412.32
6101,23/02/2024 03:00,91,5,1,5.72,5.72
6102,18/01/2024 15:00,192,2,16,48.28,772.48
6103,06/02/2024 02:00,113,3,10,35.38,353.8
6104,19/02/2024 18:00,10,2,10,30.02,300.2
6105,03/02/2024 22:00,130,4,5,6.49,32.45
6106,02/01/2024 03:00,120,6,8,38.52,308.16
6107,29/01/2024 08:00,136,6,12,12.31,147.72
6108,24/01/2024 03:00,56,4,2,42.76,85.52
6109,21/01/2024 18:00,141,6,19,27.72,526.68
6110,25/01/2024 05:00,20,3,18,40.44,727.92
6111,20/02/2024 05:00,12,3,8,24.54,196.32
6112,05/02/2024 10:00,124,5,10,13.65,136.5
6113,29/03/2024 18:00,172,1,19,24.98,474.62
6114,04/01/2024 22:00,80,2,17,28.01,476.17
6115,07/01/2024 01:00,69,4,8,13.84,110.72
6116,29/02/2024 11:00,170,6,3,23.39,70.17
6117,12/03/2024 06:00,115,1,10,16.47,164.7
6118,22/02/2024 04:00,61,6,7,49.3,345.1
6119,09/01/2024 15:00,67,3,10,8.2,82.0
6120,19/03/2024 17:00,56,1,17,42.76,726.92
6121,11/02/2024 04:00,156,3,13,20.16,262.08
6122,12/03/2024 01:00,77,6,8,29.35,234.8
6123,20/02/2024 16:00,154,2,14,13.2,184.8
6124,30/01/2024 22:00,50,6,13,48.88,635.44
6125,27/03/2024 16:00,122,4,16,14.02,224.32
6126,17/01/2024 04:00,100,1,13,39.91,518.83
6127,18/03/2024 13:00,83,5,9,31.63,284.67
6128,05/01/2024 13:00,154,4,8,13.2,105.6
6129,15/02/2024 12:00,67,1,3,8.2,24.6
6130,10/03/2024 17:00,6,1,12,18.54,222.48
6131,24/01/2024 01:00,131,6,18,29.0,522.0
6132,22/02/2024 08:00,55,3,4,6.32,25.28
6133,05/03/2024 05:00,33,1,6,15.75,94.5
6134,09/01/2024 03:00,153,6,6,31.84,191.04
6135,27/03/2024 12:00,44,3,13,26.6,345.8
6136,07/03/2024 06:00,41,4,13,31.03,403.39
6137,24/03/2024 23:00,194,2,5,41.41,207.05
6138,20/02/2024 06:00,53,5,11,40.96,450.56
6139,14/01/2024 21:00,106,1,10,45.41,454.1
6140,14/03/2024 04:00,62,3,3,21.69,65.07
6141,24/01/2024 00:00,154,1,10,13.2,132.0
6142,26/03/2024 03:00,135,5,11,44.62,490.82
6143,10/02/2024 06:00,150,5,13,27.78,361.14
6144,10/03/2024 09:00,123,4,2,18.99,37.98
6145,24/01/2024 20:00,101,2,19,29.03,551.57
6146,08/03/2024 15:00,199,6,5,27.61,138.05
6147,10/01/2024 13:00,168,1,7,26.7,186.9
6148,22/02/2024 02:00,194,3,19,41.41,786.79
6149,14/02/2024 05:00,166,3,6,13.19,79.14
6150,17/03/2024 07:00,169,4,17,43.58,740.86
6151,23/02/2024 04:00,145,1,18,10.82,194.76
6152,23/02/2024 14:00,106,3,2,45.41,90.82
6153,06/01/2024 10:00,178,4,12,5.4,64.8
6154,19/01/2024 18:00,65,1,7,43.76,306.32
6155,02/02/2024 07:00,66,6,7,6.35,44.45
6156,09/01/2024 14:00,92,2,9,27.3,245.7
6157,08/01/2024 23:00,109,4,2,15.15,30.3
6158,23/03/2024 00:00,65,5,4,43.76,175.04
6159,09/03/2024 21:00,68,5,3,15.56,46.68
6160,28/03/2024 03:00,191,5,7,37.99,265.93
6161,11/03/2024 20:00,120,6,8,38.52,308.16
6162,12/02/2024 00:00,127,2,6,17.76,106.56
6163,01/03/2024 18:00,198,4,18,38.55,693.9
6164,12/03/2024 08:00,93,5,4,9.41,37.64
6165,02/01/2024 23:00,11,5,16,38.17,610.72
6166,19/02/2024 00:00,2,2,5,28.76,143.8
6167,01/01/2024 21:00,70,3,5,10.27,51.35
6168,17/01/2024 19:00,183,1,17,49.72,845.24
6169,10/01/2024 15:00,161,5,7,39.7,277.9
6170,08/01/2024 00:00,172,3,18,24.98,449.64
6171,26/02/2024 19:00,6,4,17,18.54,315.18
6172,16/02/2024 06:00,192,5,11,48.28,531.08
6173,30/03/2024 12:00,178,4,16,5.4,86.4
6174,18/01/2024 01:00,57,4,13,14.67,190.71
6175,22/03/2024 05:00,198,2,14,38.55,539.7
6176,21/01/2024 01:00,184,4,15,14.59,218.85
6177,01/01/2024 15:00,44,1,8,26.6,212.8
6178,09/01/2024 12:00,144,6,10,27.61,276.1
6179,10/03/2024 11:00,9,5,16,22.66,362.56
6180,28/01/2024 23:00,175,3,12,46.03,552.36
6181,09/01/2024 18:00,40,6,17,49.17,835.89
6182,09/02/2024 17:00,192,1,15,48.28,724.2
6183,15/02/2024 12:00,174,5,4,31.37,125.48
6184,02/03/2024 04:00,137,2,7,42.54,297.78
6185,19/03/2024 07:00,95,6,10,15.39,153.9
6186,03/02/2024 04:00,93,3,17,9.41,159.97
6187,10/01/2024 09:00,21,6,11,25.27,277.97
6188,11/02/2024 14:00,2,6,8,28.76,230.08
6189,18/02/2024 12:00,13,2,18,48.12,866.16
6190,23/03/2024 00:00,13,3,3,48.12,144.36
6191,17/02/2024 00:00,191,4,1,37.99,37.99
6192,30/01/2024 00:00,42,5,2,38.36,76.72
6193,08/03/2024 07:00,26,3,10,44.75,447.5
6194,26/03/2024 14:00,92,1,17,27.3,464.1
6195,15/02/2024 16:00,156,3,4,20.16,80.64
6196,11/03/2024 13:00,84,6,18,43.46,782.28
6197,27/01/2024 09:00,126,6,6,26.75,160.5
6198,27/01/2024 05:00,33,1,8,15.75,126.0
6199,21/01/2024 19:00,162,3,13,17.61,228.93
6200,28/03/2024 19:00,39,5,2,11.03,22.06
6201,02/03/2024 01:00,169,4,18,43.58,784.44
6202,20/02/2024 16:00,33,6,8,15.75,126.0
6203,18/01/2024 17:00,153,3,6,31.84,191.04
6204,10/03/2024 21:00,98,4,16,42.93,686.88
6205,08/01/2024 19:00,126,3,15,26.75,401.25
6206,31/01/2024 08:00,26,3,10,44.75,447.5
6207,18/03/2024 22:00,163,3,8,33.67,269.36
6208,31/01/2024 13:00,98,5,1,42.93,42.93
6209,02/03/2024 14:00,111,3,15,9.66,144.9
6210,15/03/2024 03:00,161,5,3,39.7,119.1
6211,26/03/2024 12:00,102,5,10,5.44,54.4
6212,21/02/2024 01:00,104,3,18,43.73,787.14
6213,16/02/2024 15:00,87,1,19,33.11,629.09
6214,18/03/2024 01:00,114,4,13,10.17,132.21
6215,08/02/2024 16:00,130,3,9,6.49,58.41
6216,20/03/2024 02:00,155,2,17,11.46,194.82
6217,29/01/2024 18:00,6,5,1,18.54,18.54
6218,28/01/2024 08:00,76,2,10,20.63,206.3
6219,04/01/2024 01:00,142,3,3,45.45,136.35
6220,14/02/2024 05:00,69,3,12,13.84,166.08
6221,20/03/2024 11:00,21,2,2,25.27,50.54
6222,16/02/2024 19:00,115,5,17,16.47,279.99
6223,21/01/2024 21:00,110,5,15,23.76,356.4
6224,20/01/2024 03:00,97,2,6,21.63,129.78
6225,13/03/2024 03:00,91,4,1,5.72,5.72
6226,24/03/2024 11:00,46,2,7,12.43,87.01
6227,29/02/2024 02:00,43,5,14,34.11,477.54
6228,14/01/2024 23:00,167,5,17,9.44,160.48
6229,07/02/2024 10:00,35,5,19,17.52,332.88
6230,23/01/2024 22:00,119,2,6,47.16,282.96
6231,08/01/2024 21:00,35,3,1,17.52,17.52
6232,30/03/2024 19:00,52,6,17,16.96,288.32
6233,20/02/2024 14:00,96,5,14,41.18,576.52
6234,01/01/2024 23:00,192,1,4,48.28,193.12
6235,19/01/2024 19:00,88,3,15,39.83,597.45
6236,04/02/2024 11:00,165,4,12,26.5,318.0
6237,18/02/2024 15:00,151,6,4,47.0,188.0
6238,23/02/2024 23:00,100,1,13,39.91,518.83
6239,04/01/2024 21:00,146,2,6,40.18,241.08
6240,18/02/2024 12:00,34,4,12,46.93,563.16
6241,27/03/2024 12:00,41,2,4,31.03,124.12
6242,25/01/2024 22:00,191,4,2,37.99,75.98
6243,02/01/2024 03:00,68,4,8,15.56,124.48
6244,24/02/2024 00:00,26,2,3,44.75,134.25
6245,07/01/2024 00:00,97,3,13,21.63,281.19
6246,12/02/2024 21:00,62,5,1,21.69,21.69
6247,24/02/2024 11:00,155,1,18,11.46,206.28
6248,27/01/2024 20:00,16,2,8,23.36,186.88
6249,06/01/2024 12:00,18,4,5,38.92,194.6
6250,01/01/2024 22:00,107,4,9,14.29,128.61
6251,18/01/2024 00:00,65,6,18,43.76,787.68
6252,18/01/2024 07:00,171,5,2,36.98,73.96
6253,12/02/2024 02:00,24,4,8,48.39,387.12
6254,06/01/2024 21:00,7,3,18,44.48,800.64
6255,15/02/2024 10:00,58,6,2,24.73,49.46
6256,30/03/2024 12:00,117,3,11,48.53,533.83
6257,11/01/2024 06:00,132,4,19,30.97,588.43
6258,27/03/2024 11:00,166,5,14,13.19,184.66
6259,30/03/2024 21:00,147,5,15,25.1,376.5
6260,10/03/2024 17:00,7,4,11,44.48,489.28
6261,08/03/2024 04:00,53,5,11,40.96,450.56
6262,04/01/2024 04:00,113,6,12,35.38,424.56
6263,27/01/2024 09:00,109,5,10,15.15,151.5
6264,04/01/2024 10:00,63,2,16,15.08,241.28
6265,09/02/2024 23:00,149,5,3,36.9,110.7
6266,20/03/2024 09:00,71,2,12,45.9,550.8
6267,13/01/2024 18:00,59,1,16,29.11,465.76
6268,03/03/2024 21:00,84,1,10,43.46,434.6
6269,28/02/2024 23:00,72,2,18,41.41,745.38
6270,17/03/2024 15:00,129,2,19,43.01,817.19
6271,16/03/2024 07:00,37,5,3,16.49,49.47
6272,07/02/2024 05:00,86,4,19,8.37,159.03
6273,25/03/2024 01:00,163,4,9,33.67,303.03
6274,05/02/2024 09:00,116,6,16,45.0,720.0
6275,01/01/2024 02:00,139,5,3,23.73,71.19
6276,13/02/2024 21:00,69,6,15,13.84,207.6
6277,21/03/2024 03:00,178,4,12,5.4,64.8
6278,24/03/2024 20:00,121,1,10,36.19,361.9
6279,21/01/2024 00:00,110,2,1,23.76,23.76
6280,13/01/2024 04:00,141,3,8,27.72,221.76
6281,07/02/2024 05:00,145,1,3,10.82,32.46
6282,25/01/2024 03:00,74,1,15,12.92,193.8
6283,26/03/2024 02:00,74,5,10,12.92,129.2
6284,18/01/2024 23:00,127,6,10,17.76,177.6
6285,08/02/2024 03:00,173,2,13,31.1,404.3
6286,04/02/2024 13:00,192,6,11,48.28,531.08
6287,12/02/2024 21:00,153,1,8,31.84,254.72
6288,27/02/2024 04:00,95,3,10,15.39,153.9
6289,09/02/2024 03:00,121,2,7,36.19,253.33
6290,02/03/2024 06:00,33,2,9,15.75,141.75
6291,17/03/2024 03:00,72,6,19,41.41,786.79
6292,23/03/2024 13:00,74,4,7,12.92,90.44
6293,13/02/2024 18:00,165,2,14,26.5,371.0
6294,14/03/2024 13:00,4,6,19,16.27,309.13
6295,21/02/2024 17:00,9,5,19,22.66,430.54
6296,23/02/2024 23:00,157,5,6,25.77,154.62
6297,21/03/2024 18:00,166,4,1,13.19,13.19
6298,18/01/2024 09:00,99,3,10,27.65,276.5
6299,28/03/2024 05:00,163,1,15,33.67,505.05
6300,02/02/2024 23:00,2,4,12,28.76,345.12
6301,10/03/2024 17:00,119,6,11,47.16,518.76
6302,10/01/2024 22:00,72,1,9,41.41,372.69
6303,14/01/2024 09:00,67,6,1,8.2,8.2
6304,04/02/2024 18:00,77,6,15,29.35,440.25
6305,11/03/2024 05:00,10,1,18,30.02,540.36
6306,09/01/2024 14:00,160,4,1,41.32,41.32
6307,20/01/2024 10:00,184,5,16,14.59,233.44
6308,24/03/2024 05:00,142,1,3,45.45,136.35
6309,06/01/2024 10:00,46,3,5,12.43,62.15
6310,19/02/2024 01:00,104,2,8,43.73,349.84
6311,05/01/2024 09:00,180,6,15,48.14,722.1
6312,07/01/2024 05:00,110,1,7,23.76,166.32
6313,18/03/2024 08:00,29,5,11,7.51,82.61
6314,30/03/2024 03:00,191,5,19,37.99,721.81
6315,09/01/2024 08:00,16,1,2,23.36,46.72
6316,17/01/2024 10:00,136,1,18,12.31,221.58
6317,02/01/2024 10:00,178,6,11,5.4,59.4
6318,21/01/2024 19:00,6,4,6,18.54,111.24
6319,12/01/2024 13:00,55,4,15,6.32,94.8
6320,28/03/2024 14:00,75,6,19,23.32,443.08
6321,07/03/2024 18:00,108,3,18,32.44,583.92
6322,12/03/2024 05:00,197,1,7,45.09,315.63
6323,16/02/2024 03:00,130,1,15,6.49,97.35
6324,02/01/2024 18:00,52,1,1,16.96,16.96
6325,05/02/2024 15:00,33,4,2,15.75,31.5
6326,04/03/2024 11:00,99,5,7,27.65,193.55
6327,11/02/2024 10:00,103,3,12,34.36,412.32
6328,18/01/2024 11:00,50,2,5,48.88,244.4
6329,25/03/2024 20:00,47,6,4,12.5,50.0
6330,13/01/2024 17:00,196,5,2,44.61,89.22
6331,09/01/2024 13:00,76,2,19,20.63,391.97
6332,09/01/2024 01:00,138,4,2,22.37,44.74
6333,16/02/2024 14:00,11,1,12,38.17,458.04
6334,27/02/2024 13:00,122,5,17,14.02,238.34
6335,29/02/2024 06:00,102,4,16,5.44,87.04
6336,26/02/2024 07:00,152,3,14,9.87,138.18
6337,21/02/2024 09:00,176,3,2,38.18,76.36
6338,25/01/2024 20:00,176,6,3,38.18,114.54
6339,27/02/2024 03:00,103,5,2,34.36,68.72
6340,20/02/2024 03:00,184,5,12,14.59,175.08
6341,16/03/2024 06:00,160,1,17,41.32,702.44
6342,10/02/2024 20:00,69,6,11,13.84,152.24
6343,11/03/2024 13:00,84,5,13,43.46,564.98
6344,22/02/2024 20:00,183,1,5,49.72,248.6
6345,02/03/2024 15:00,104,1,8,43.73,349.84
6346,02/02/2024 06:00,125,2,14,28.47,398.58
6347,07/02/2024 15:00,155,6,4,11.46,45.84
6348,07/02/2024 15:00,197,5,17,45.09,766.53
6349,27/02/2024 01:00,169,3,6,43.58,261.48
6350,18/01/2024 03:00,19,2,9,6.37,57.33
6351,14/03/2024 23:00,134,6,14,39.38,551.32
6352,06/01/2024 08:00,60,6,3,40.88,122.64
6353,28/02/2024 09:00,7,5,3,44.48,133.44
6354,15/01/2024 05:00,188,6,10,48.08,480.8
6355,08/02/2024 16:00,66,2,9,6.35,57.15
6356,08/02/2024 05:00,165,6,7,26.5,185.5
6357,19/01/2024 17:00,46,3,17,12.43,211.31
6358,14/03/2024 20:00,61,1,1,49.3,49.3
6359,27/01/2024 10:00,144,6,18,27.61,496.98
6360,23/03/2024 07:00,74,2,19,12.92,245.48
6361,28/01/2024 18:00,123,1,8,18.99,151.92
6362,23/01/2024 23:00,50,4,3,48.88,146.64
6363,11/03/2024 15:00,79,1,17,18.57,315.69
6364,19/01/2024 19:00,9,1,6,22.66,135.96
6365,14/03/2024 05:00,199,1,13,27.61,358.93
6366,16/02/2024 19:00,177,3,7,44.6,312.2
6367,15/03/2024 05:00,32,2,1,22.61,22.61
6368,31/01/2024 07:00,34,2,2,46.93,93.86
6369,10/01/2024 22:00,29,6,12,7.51,90.12
6370,05/03/2024 23:00,188,5,5,48.08,240.4
6371,11/03/2024 08:00,113,2,3,35.38,106.14
6372,14/01/2024 10:00,36,1,13,9.42,122.46
6373,29/03/2024 23:00,32,2,6,22.61,135.66
6374,13/02/2024 19:00,58,6,8,24.73,197.84
6375,16/02/2024 02:00,173,3,8,31.1,248.8
6376,26/01/2024 12:00,62,3,15,21.69,325.35
6377,27/03/2024 08:00,154,6,5,13.2,66.0
6378,06/03/2024 03:00,139,5,13,23.73,308.49
6379,18/03/2024 20:00,64,1,17,35.69,606.73
6380,25/02/2024 13:00,167,4,16,9.44,151.04
6381,03/03/2024 12:00,36,6,16,9.42,150.72
6382,04/02/2024 15:00,145,2,18,10.82,194.76
6383,12/02/2024 09:00,21,3,11,25.27,277.97
6384,07/02/2024 03:00,55,6,3,6.32,18.96
6385,16/02/2024 12:00,102,2,18,5.44,97.92
6386,30/03/2024 12:00,7,6,4,44.48,177.92
6387,17/01/2024 14:00,109,5,19,15.15,287.85
6388,06/01/2024 20:00,100,1,11,39.91,439.01
6389,09/01/2024 00:00,124,3,19,13.65,259.35
6390,24/01/2024 16:00,38,2,10,24.56,245.6
6391,14/02/2024 23:00,1,5,17,12.57,213.69
6392,16/01/2024 00:00,76,5,4,20.63,82.52
6393,04/01/2024 17:00,35,1,1,17.52,17.52
6394,27/03/2024 12:00,57,2,16,14.67,234.72
6395,22/01/2024 06:00,115,1,6,16.47,98.82
6396,06/01/2024 06:00,194,1,12,41.41,496.92
6397,14/02/2024 12:00,169,4,17,43.58,740.86
6398,22/03/2024 17:00,155,3,9,11.46,103.14
6399,22/03/2024 10:00,185,2,14,48.59,680.26
6400,12/02/2024 20:00,31,3,16,36.99,591.84
6401,10/03/2024 09:00,182,3,8,22.32,178.56
6402,12/01/2024 22:00,50,5,8,48.88,391.04
6403,08/03/2024 15:00,129,4,2,43.01,86.02
6404,12/01/2024 18:00,112,3,14,36.07,504.98
6405,28/01/2024 20:00,114,4,11,10.17,111.87
6406,04/03/2024 08:00,65,3,8,43.76,350.08
6407,12/01/2024 01:00,199,6,10,27.61,276.1
6408,10/01/2024 09:00,161,4,13,39.7,516.1
6409,08/02/2024 12:00,27,6,6,41.84,251.04
6410,29/01/2024 04:00,127,3,13,17.76,230.88
6411,29/02/2024 08:00,169,1,10,43.58,435.8
6412,24/03/2024 07:00,105,1,8,40.5,324.0
6413,22/01/2024 13:00,135,5,2,44.62,89.24
6414,10/02/2024 03:00,19,4,8,6.37,50.96
6415,15/02/2024 10:00,9,3,15,22.66,339.9
6416,17/03/2024 08:00,13,1,19,48.12,914.28
6417,28/03/2024 13:00,70,6,16,10.27,164.32
6418,17/01/2024 20:00,68,3,16,15.56,248.96
6419,20/01/2024 16:00,7,3,13,44.48,578.24
6420,28/03/2024 01:00,76,2,3,20.63,61.89
6421,26/01/2024 14:00,25,1,11,7.56,83.16
6422,26/03/2024 21:00,93,5,18,9.41,169.38
6423,30/01/2024 06:00,174,5,14,31.37,439.18
6424,28/03/2024 19:00,163,2,5,33.67,168.35
6425,10/02/2024 00:00,78,6,14,7.01,98.14
6426,18/01/2024 04:00,150,3,18,27.78,500.04
6427,06/01/2024 13:00,105,3,7,40.5,283.5
6428,10/03/2024 05:00,170,1,17,23.39,397.63
6429,17/02/2024 10:00,38,3,18,24.56,442.08
6430,10/02/2024 16:00,158,5,13,12.76,165.88
6431,10/02/2024 21:00,102,4,15,5.44,81.6
6432,11/03/2024 01:00,13,4,10,48.12,481.2
6433,11/03/2024 23:00,195,6,14,12.33,172.62
6434,10/02/2024 02:00,49,3,12,45.69,548.28
6435,09/01/2024 00:00,68,5,12,15.56,186.72
6436,05/03/2024 17:00,68,4,17,15.56,264.52
6437,13/03/2024 16:00,15,6,9,17.16,154.44
6438,07/02/2024 03:00,70,3,16,10.27,164.32
6439,10/03/2024 08:00,23,6,16,48.48,775.68
6440,29/01/2024 03:00,22,5,19,39.15,743.85
6441,01/01/2024 00:00,98,5,19,42.93,815.67
6442,26/02/2024 19:00,107,2,7,14.29,100.03
6443,07/02/2024 06:00,84,1,3,43.46,130.38
6444,17/03/2024 00:00,195,4,6,12.33,73.98
6445,17/03/2024 15:00,143,3,7,24.46,171.22
6446,07/03/2024 09:00,75,5,14,23.32,326.48
6447,31/01/2024 13:00,6,5,12,18.54,222.48
6448,06/03/2024 08:00,106,1,5,45.41,227.05
6449,03/01/2024 02:00,151,3,5,47.0,235.0
6450,10/03/2024 23:00,126,5,8,26.75,214.0
6451,27/02/2024 21:00,157,2,10,25.77,257.7
6452,29/01/2024 08:00,177,4,19,44.6,847.4
6453,22/03/2024 13:00,5,2,14,11.16,156.24
6454,28/03/2024 05:00,42,6,14,38.36,537.04
6455,08/01/2024 03:00,45,2,8,12.19,97.52
6456,08/01/2024 07:00,125,6,17,28.47,483.99
6457,27/03/2024 16:00,16,2,10,23.36,233.6
6458,23/03/2024 18:00,130,3,10,6.49,64.9
6459,20/03/2024 05:00,20,3,4,40.44,161.76
6460,21/01/2024 08:00,193,6,13,22.67,294.71
6461,22/02/2024 01:00,198,2,8,38.55,308.4
6462,23/02/2024 04:00,199,3,18,27.61,496.98
6463,17/02/2024 02:00,97,2,6,21.63,129.78
6464,24/02/2024 07:00,5,2,7,11.16,78.12
6465,18/02/2024 14:00,128,4,5,48.33,241.65
6466,10/02/2024 11:00,160,6,3,41.32,123.96
6467,16/02/2024 12:00,174,4,15,31.37,470.55
