id_venta,datetime,id_producto,id_sucursal,unidades_vendidas
5919,01/01/2024 20:00,89,3,6
5920,27/02/2024 17:00,32,1,16
5921,22/01/2024 09:00,84,5,12
5922,10/02/2024 02:00,130,1,7
5923,25/03/2024 08:00,40,6,12
5924,09/03/2024 11:00,45,1,14
5925,04/02/2024 18:00,77,5,2
5926,05/02/2024 00:00,109,5,3
5927,25/03/2024 05:00,74,2,1
5928,06/02/2024 18:00,168,6,16
5929,22/03/2024 22:00,150,2,18
5930,24/01/2024 21:00,167,6,3
5931,26/03/2024 22:00,41,3,9
5932,06/03/2024 01:00,185,6,7
5933,23/01/2024 12:00,15,2,5
5934,19/02/2024 03:00,120,5,16
5935,27/01/2024 14:00,192,4,14
5936,28/01/2024 12:00,185,2,8
5937,08/01/2024 16:00,16,3,10
5938,08/01/2024 07:00,140,2,8
5939,19/01/2024 14:00,167,6,14
5940,01/03/2024 13:00,117,2,5
5941,26/01/2024 05:00,7,5,15
5942,09/02/2024 04:00,133,5,15
5943,20/01/2024 04:00,83,2,1
5944,17/03/2024 05:00,171,3,4
5945,15/02/2024 11:00,200,4,5
5946,05/01/2024 02:00,187,1,19
5947,10/02/2024 14:00,89,3,17
5948,24/01/2024 16:00,134,4,17
5949,12/02/2024 07:00,31,3,17
5950,19/03/2024 10:00,60,1,5
5951,28/03/2024 18:00,105,1,9
5952,24/01/2024 22:00,198,6,8
5953,11/02/2024 03:00,166,4,6
5954,21/01/2024 21:00,63,2,13
5955,14/03/2024 17:00,15,3,8
5956,21/01/2024 13:00,133,1,2
5957,13/01/2024 07:00,126,6,9
5958,23/03/2024 19:00,157,5,18
5959,25/01/2024 22:00,28,4,14
5960,14/03/2024 23:00,44,1,7
5961,16/01/2024 23:00,154,1,11
5962,15/03/2024 00:00,196,1,16
5963,26/02/2024 04:00,180,6,8
5964,13/01/2024 01:00,74,5,10
5965,14/01/2024 08:00,10,1,3
5966,24/01/2024 05:00,119,1,18
5967,07/03/2024 09:00,122,6,2
5968,15/01/2024 12:00,35,1,11
5969,21/02/2024 19:00,35,1,4
5970,30/01/2024 11:00,113,1,3
5971,23/02/2024 11:00,115,5,1
5972,21/03/2024 16:00,16,6,9
5973,02/02/2024 19:00,59,3,9
5974,25/01/2024 05:00,164,4,3
5975,24/02/2024 19:00,115,1,9
5976,15/02/2024 13:00,89,1,12
5977,23/02/2024 12:00,77,5,18
5978,12/03/2024 12:00,77,6,9
5979,26/02/2024 03:00,11,4,13
5980,27/03/2024 15:00,54,5,7
5981,19/01/2024 09:00,72,5,2
5982,29/02/2024 04:00,107,1,doce
5983,16/03/2024 13:00,51,6,15
5984,13/02/2024 09:00,20,5,15
5985,23/03/2024 10:00,25,4,15
5986,03/01/2024 03:00,98,2,18
5987,01/01/2024 20:00,113,2,19
5988,06/03/2024 02:00,159,3,17
5989,22/03/2024 02:00,184,4,2
5990,25/01/2024 22:00,112,5,4
5991,20/02/2024 13:00,99,4,17
5992,09/02/2024 14:00,4,6,17
5993,29/01/2024 12:00,49,4,16
5994,28/03/2024 02:00,186,1,2
5995,15/02/2024 11:00,51,5,4
5996,21/03/2024 07:00,182,6,6
5997,14/02/2024 15:00,13,6,2
5998,09/03/2024 18:00,82,4,6
5999,21/02/2024 14:00,34,6,12
6000,17/02/2024 09:00,174,5,3
6001,29/03/2024 16:00,151,6,16
6002,09/03/2024 15:00,82,4,5
6003,26/02/2024 01:00,199,6,16
6004,06/01/2024 04:00,93,3,5
6005,19/03/2024 09:00,8,2,13
6006,24/03/2024 01:00,121,6,4
6007,09/03/2024 02:00,200,3,16
6008,25/01/2024 06:00,161,1,14
6009,05/01/2024 21:00,6,6,19
6010,02/01/2024 07:00,141,6,5
6011,17/03/2024 16:00,7,5,2
6012,28/03/2024 12:00,129,5,6
6013,05/02/2024 09:00,166,4,19
6014,10/01/2024 08:00,139,1,18
6015,20/02/2024 21:00,180,2,14
6016,22/03/2024 15:00,14,3,18
6017,02/03/2024 14:00,48,4,9
6018,09/02/2024 18:00,50,6,19
6019,07/02/2024 06:00,88,3,7
6020,19/03/2024 01:00,78,4,15
6021,05/03/2024 01:00,97,6,5
6022,15/03/2024 07:00,85,1,11
6023,25/01/2024 18:00,91,6,19
6024,11/03/2024 07:00,118,4,13
6025,19/01/2024 09:00,7,5,6
6026,23/02/2024 20:00,176,4,11
6027,22/02/2024 19:00,138,3,8
6028,13/03/2024 10:00,28,6,7
6029,22/01/2024 16:00,62,4,10
6030,19/03/2024 14:00,156,2,16
6031,16/01/2024 20:00,123,3,8
6032,31/01/2024 11:00,178,5,14
6033,11/02/2024 13:00,,1,9
6034,09/02/2024 22:00,142,2,doce
6035,26/02/2024 06:00,175,5,15
6036,31/01/2024 19:00,10,2,2
6037,08/01/2024 11:00,195,5,1
6038,07/01/2024 22:00,80,4,12
6039,03/02/2024 19:00,178,1,18
6040,08/01/2024 15:00,5,1,7
6041,15/03/2024 19:00,13,3,8
6042,15/03/2024 23:00,168,4,1
6043,14/02/2024 23:00,80,5,8
6044,25/03/2024 10:00,136,6,13
6045,22/01/2024 07:00,62,3,3
6046,03/03/2024 17:00,58,2,18
6047,27/02/2024 03:00,53,2,8
6048,04/03/2024 08:00,90,5,3
6049,04/03/2024 13:00,173,1,7
6050,18/02/2024 07:00,38,2,7
6051,04/02/2024 21:00,45,3,11
6052,22/03/2024 20:00,16,3,10
6053,18/03/2024 17:00,61,2,17
6054,12/03/2024 22:00,23,3,18
6055,26/01/2024 22:00,141,1,15
6056,02/01/2024 05:00,67,5,2
6057,02/02/2024 23:00,59,1,5
6058,27/02/2024 12:00,135,4,5
6059,27/03/2024 10:00,193,4,7
6060,28/01/2024 10:00,36,,17
6061,26/03/2024 10:00,43,1,10
6062,06/02/2024 08:00,78,4,5
6063,20/02/2024 15:00,124,5,15
6064,24/01/2024 11:00,87,1,8
6065,31/01/2024 15:00,160,2,19
6066,31/01/2024 02:00,56,3,19
6067,31/01/2024 14:00,166,1,10
6068,21/01/2024 18:00,72,4,15
6069,03/02/2024 21:00,111,2,18
6070,10/01/2024 04:00,142,6,18
6071,27/02/2024 12:00,44,2,11
6072,24/01/2024 02:00,80,4,19
6073,01/02/2024 06:00,146,3,14
6074,27/03/2024 14:00,99,4,3
6075,02/03/2024 04:00,66,1,6
6076,22/01/2024 16:00,175,5,5
6077,16/01/2024 13:00,111,5,19
6078,24/01/2024 12:00,112,3,18
6079,03/02/2024 02:00,161,2,7
6080,04/01/2024 13:00,123,5,17
6081,28/03/2024 10:00,8,4,14
6082,25/01/2024 02:00,159,4,3
6083,15/03/2024 23:00,146,4,19
6084,20/03/2024 13:00,124,,2
6085,28/01/2024 11:00,130,5,2
6086,24/02/2024 21:00,54,2,3
6087,01/03/2024 23:00,107,1,7
6088,13/01/2024 22:00,118,4,16
6089,10/01/2024 19:00,179,3,3
6090,26/01/2024 07:00,192,2,11
6091,09/01/2024 14:00,29,5,18
6092,22/03/2024 04:00,178,3,4
6093,07/03/2024 07:00,20,3,6
6094,09/03/2024 18:00,46,4,12
6095,13/03/2024 03:00,155,4,18
6096,02/03/2024 21:00,151,6,5
6097,06/01/2024 19:00,10,4,5
6098,21/03/2024 09:00,54,3,9
6099,04/02/2024 03:00,63,5,13
6100,06/01/2024 00:00,54,4,1
6101,26/03/2024 00:00,194,6,10
6102,14/03/2024 14:00,39,1,10
6103,03/03/2024 23:00,174,2,6
6104,10/01/2024 19:00,73,2,16
6105,20/02/2024 20:00,1,3,17
6106,12/02/2024 18:00,181,1,8
6107,12/01/2024 14:00,35,4,18
6108,31/01/2024 11:00,197,5,1
6109,09/03/2024 00:00,55,6,8
6110,21/01/2024 16:00,136,3,2
6111,15/01/2024 00:00,115,6,8
6112,18/02/2024 12:00,133,2,18
6113,19/01/2024 00:00,33,6,4
6114,08/02/2024 18:00,50,6,12
6115,06/03/2024 12:00,59,5,19
6116,23/03/2024 20:00,39,4,15
6117,29/02/2024 22:00,126,1,14
6118,08/01/2024 12:00,106,3,2
6119,12/03/2024 02:00,107,2,18
6120,02/01/2024 09:00,178,4,1
6121,18/02/2024 11:00,134,1,8
6122,10/02/2024 22:00,100,6,18
6123,01/02/2024 23:00,123,5,13
6124,23/03/2024 04:00,26,5,14
6125,11/02/2024 23:00,146,4,3
6126,16/03/2024 18:00,127,1,17
6127,30/01/2024 17:00,199,5,19
6128,19/02/2024 07:00,123,5,16
6129,16/02/2024 22:00,37,6,11
6130,23/02/2024 05:00,5,2,19
6131,08/01/2024 05:00,169,1,8
6132,12/02/2024 22:00,109,6,1
6133,04/01/2024 05:00,80,3,15
6134,24/01/2024 07:00,104,4,8
6135,12/03/2024 05:00,188,6,13
6136,14/03/2024 15:00,164,5,4
6137,15/02/2024 22:00,64,6,15
6138,10/01/2024 12:00,64,3,8
6139,25/02/2024 16:00,166,4,12
6140,22/03/2024 06:00,89,1,14
6141,20/02/2024 19:00,93,1,14
6142,17/01/2024 17:00,187,3,19
6143,09/01/2024 04:00,67,6,5
6144,23/03/2024 01:00,70,5,13
6145,01/01/2024 20:00,61,3,5
6146,02/03/2024 19:00,117,1,7
6147,10/02/2024 19:00,40,2,1
6148,09/02/2024 22:00,152,2,6
6149,23/02/2024 17:00,12,2,4
6150,23/03/2024 09:00,194,5,10
6151,11/03/2024 15:00,147,1,15
6152,01/02/2024 22:00,155,5,13
6153,10/01/2024 15:00,159,1,15
6154,08/01/2024 15:00,51,,13
6155,06/03/2024 08:00,53,5,9
6156,02/01/2024 20:00,126,3,1
6157,22/02/2024 22:00,112,5,7
6158,21/01/2024 18:00,158,5,15
6159,14/02/2024 23:00,123,,17
6160,07/03/2024 03:00,14,1,4
6161,22/01/2024 06:00,54,2,11
6162,31/01/2024 10:00,164,4,7
6163,23/01/2024 13:00,88,2,14
6164,17/01/2024 02:00,45,1,18
6165,20/02/2024 22:00,108,6,16
6166,21/01/2024 18:00,160,1,11
6167,23/01/2024 09:00,72,5,4
6168,19/02/2024 15:00,187,4,1
6169,11/03/2024 08:00,19,5,8
6170,05/01/2024 22:00,134,5,11
6171,07/03/2024 08:00,70,5,3
6172,27/01/2024 04:00,16,1,3
6173,19/02/2024 12:00,124,3,18
6174,26/02/2024 23:00,144,3,8
6175,28/02/2024 21:00,152,6,6
6176,04/02/2024 03:00,197,2,9
6177,06/01/2024 13:00,18,1,18
6178,08/01/2024 01:00,63,1,18
6179,13/03/2024 10:00,17,3,4
6180,20/01/2024 22:00,59,1,11
6181,03/03/2024 15:00,29,6,1
6182,02/03/2024 14:00,43,1,15
6183,18/02/2024 09:00,15,2,1
6184,03/01/2024 13:00,45,2,3
6185,02/01/2024 08:00,120,4,17
6186,24/01/2024 05:00,15,1,8
6187,05/03/2024 06:00,21,2,17
6188,03/03/2024 22:00,60,5,1
6189,23/02/2024 08:00,6,4,8
6190,04/02/2024 07:00,175,5,14
6191,29/02/2024 02:00,93,6,16
6192,26/02/2024 15:00,13,6,6
6193,24/02/2024 17:00,196,4,16
6194,27/03/2024 15:00,92,4,10
6195,10/01/2024 00:00,67,3,5
6196,08/03/2024 05:00,92,3,5
6197,06/01/2024 13:00,19,1,18
6198,16/03/2024 05:00,193,2,18
6199,27/01/2024 00:00,106,5,9
6200,18/01/2024 23:00,48,6,12
6201,04/02/2024 20:00,160,1,8
6202,09/01/2024 16:00,169,4,13
6203,29/02/2024 05:00,167,4,18
6204,26/02/2024 03:00,44,6,19
6205,07/01/2024 01:00,48,6,14
6206,18/03/2024 17:00,35,2,17
6207,21/01/2024 04:00,61,1,13
6208,21/01/2024 20:00,28,2,16
6209,12/02/2024 04:00,79,2,7
6210,21/02/2024 12:00,33,2,7
6211,06/02/2024 17:00,32,3,5
6212,01/01/2024 12:00,94,3,17
6213,11/02/2024 17:00,138,2,18
6214,13/01/2024 17:00,28,3,13
6215,27/01/2024 16:00,120,4,2
6216,21/02/2024 14:00,62,5,11
6217,27/02/2024 14:00,178,5,10
6218,03/01/2024 01:00,15,1,10
6219,30/03/2024 22:00,196,3,14
6220,27/03/2024 09:00,177,3,12
6221,22/01/2024 15:00,101,6,12
6222,24/01/2024 12:00,110,5,17
6223,01/02/2024 06:00,162,6,2
6224,03/03/2024 03:00,13,3,2
6225,06/03/2024 05:00,119,6,14
6226,22/03/2024 17:00,184,4,1
6227,21/01/2024 17:00,190,4,7
6228,19/02/2024 05:00,149,6,3
6229,17/02/2024 16:00,127,3,10
6230,22/01/2024 11:00,52,4,6
6231,28/03/2024 22:00,194,2,8
6232,09/03/2024 01:00,157,6,17
6233,01/01/2024 06:00,,4,19
6234,04/03/2024 06:00,103,2,12
6235,23/02/2024 03:00,91,5,1
6236,18/01/2024 15:00,192,2,16
6237,06/02/2024 02:00,113,3,10
6238,19/02/2024 18:00,10,2,10
6239,03/02/2024 22:00,130,4,5
6240,02/01/2024 03:00,120,6,8
6241,29/01/2024 08:00,136,6,12
6242,24/01/2024 03:00,56,4,2
6243,21/01/2024 18:00,141,6,19
6244,25/01/2024 05:00,20,3,18
6245,20/02/2024 05:00,12,3,8
6246,05/02/2024 10:00,124,5,10
6247,29/03/2024 18:00,172,1,19
6248,04/01/2024 22:00,80,2,17
6249,07/01/2024 01:00,69,4,8
6250,29/02/2024 11:00,170,6,3
6251,12/03/2024 06:00,115,1,10
6252,22/02/2024 04:00,61,6,7
6253,09/01/2024 15:00,67,3,10
6254,19/03/2024 17:00,56,1,17
6255,11/02/2024 04:00,156,3,13
6256,12/03/2024 01:00,77,6,8
6257,20/02/2024 16:00,154,2,14
6258,30/01/2024 22:00,50,6,13
6259,27/03/2024 16:00,122,4,16
6260,17/01/2024 04:00,100,1,13
6261,18/03/2024 13:00,83,5,9
6262,05/01/2024 13:00,154,4,8
6263,15/02/2024 12:00,67,1,3
6264,10/03/2024 17:00,6,1,12
6265,24/01/2024 01:00,131,6,18
6266,22/02/2024 08:00,55,3,4
6267,05/03/2024 05:00,33,1,6
6268,09/01/2024 03:00,153,6,6
6269,27/03/2024 12:00,44,3,13
6270,07/03/2024 06:00,41,4,13
6271,24/02/2024 19:00,145,,7
6272,24/03/2024 23:00,194,2,5
6273,20/02/2024 06:00,53,5,11
6274,14/01/2024 21:00,106,1,10
6275,14/03/2024 04:00,62,3,3
6276,24/01/2024 00:00,154,1,10
6277,26/03/2024 03:00,135,5,11
6278,10/02/2024 06:00,150,5,13
6279,10/03/2024 09:00,123,4,2
6280,24/01/2024 20:00,101,2,19
6281,08/03/2024 15:00,199,6,5
6282,10/01/2024 13:00,168,1,7
6283,22/02/2024 02:00,194,3,19
6284,14/02/2024 05:00,166,3,6
6285,17/03/2024 07:00,169,4,17
6286,23/02/2024 04:00,145,1,18
6287,23/02/2024 14:00,106,3,2
6288,06/01/2024 10:00,178,4,12
6289,19/01/2024 18:00,65,1,7
6290,02/02/2024 07:00,66,6,7
6291,09/01/2024 14:00,92,2,9
6292,08/01/2024 23:00,109,4,2
6293,23/03/2024 00:00,65,5,4
6294,09/03/2024 21:00,68,5,3
6295,28/03/2024 03:00,191,5,7
6296,11/03/2024 20:00,120,6,8
6297,12/02/2024 00:00,127,2,6
6298,01/03/2024 18:00,198,4,18
6299,12/03/2024 08:00,93,5,4
6300,02/01/2024 23:00,11,5,16
6301,19/02/2024 00:00,2,2,5
6302,01/01/2024 21:00,70,3,5
6303,17/01/2024 19:00,183,1,17
6304,10/01/2024 15:00,161,5,7
6305,08/01/2024 00:00,172,3,18
6306,26/02/2024 19:00,6,4,17
6307,16/02/2024 06:00,192,5,11
6308,30/03/2024 12:00,178,4,16
6309,18/01/2024 01:00,57,4,13
6310,22/03/2024 05:00,198,2,14
6311,21/01/2024 01:00,184,4,15
6312,01/01/2024 15:00,44,1,8
6313,09/01/2024 12:00,144,6,10
6314,10/03/2024 11:00,9,5,16
6315,28/01/2024 23:00,175,3,12
6316,09/01/2024 18:00,40,6,17
6317,09/02/2024 17:00,192,1,15
6318,15/02/2024 12:00,174,5,4
6319,02/03/2024 04:00,137,2,7
6320,19/03/2024 07:00,95,6,10
6321,03/02/2024 04:00,93,3,17
6322,10/01/2024 09:00,21,6,11
6323,11/02/2024 14:00,2,6,8
6324,18/02/2024 12:00,13,2,18
6325,23/03/2024 00:00,13,3,3
6326,01/03/2024 07:00,,3,10
6327,17/02/2024 00:00,191,4,1
6328,30/01/2024 00:00,42,5,2
6329,08/03/2024 07:00,26,3,10
6330,26/03/2024 14:00,92,1,17
6331,15/02/2024 16:00,156,3,4
6332,11/03/2024 13:00,84,6,18
6333,27/01/2024 09:00,126,6,6
6334,27/01/2024 05:00,33,1,8
6335,21/01/2024 19:00,162,3,13
6336,28/03/2024 19:00,39,5,2
6337,02/03/2024 01:00,169,4,18
6338,20/02/2024 16:00,33,6,8
6339,18/01/2024 17:00,153,3,6
6340,14/03/2024 14:00,55,,19
6341,10/03/2024 21:00,98,4,16
6342,08/01/2024 19:00,126,3,15
6343,31/01/2024 08:00,26,3,10
6344,18/03/2024 22:00,163,3,8
6345,31/01/2024 13:00,98,5,1
6346,02/03/2024 14:00,111,3,15
6347,15/03/2024 03:00,161,5,3
6348,26/03/2024 12:00,102,5,10
6349,21/02/2024 01:00,104,3,18
6350,16/02/2024 15:00,87,1,19
6351,18/03/2024 01:00,114,4,13
6352,08/02/2024 16:00,130,3,9
6353,20/03/2024 02:00,155,2,17
6354,29/01/2024 18:00,6,5,1
6355,28/01/2024 08:00,76,2,10
6356,04/01/2024 01:00,142,3,3
6357,14/02/2024 05:00,69,3,12
6358,20/03/2024 11:00,21,2,2
6359,16/02/2024 19:00,115,5,17
6360,21/01/2024 21:00,110,5,15
6361,20/01/2024 03:00,97,2,6
6362,13/03/2024 03:00,91,4,1
6363,24/03/2024 11:00,46,2,7
6364,29/02/2024 02:00,43,5,14
6365,14/01/2024 23:00,167,5,17
6366,07/02/2024 10:00,35,5,19
6367,23/01/2024 22:00,119,2,6
6368,08/01/2024 21:00,35,3,1
6369,30/03/2024 19:00,52,6,17
6370,20/02/2024 14:00,96,5,14
6371,01/01/2024 23:00,192,1,4
6372,19/01/2024 19:00,88,3,15
6373,04/02/2024 11:00,165,4,doce
6374,18/02/2024 15:00,151,6,4
6375,23/02/2024 23:00,100,1,13
6376,04/01/2024 21:00,146,2,6
6377,18/02/2024 12:00,34,4,12
6378,27/03/2024 12:00,41,2,4
6379,25/01/2024 22:00,191,4,2
6380,02/01/2024 03:00,68,4,8
6381,24/02/2024 00:00,26,2,3
6382,07/01/2024 00:00,97,3,13
6383,12/02/2024 21:00,62,5,1
6384,24/02/2024 11:00,155,1,18
6385,27/01/2024 20:00,16,2,8
6386,06/01/2024 12:00,18,4,5
6387,01/01/2024 22:00,107,4,9
6388,18/01/2024 00:00,65,6,18
6389,18/01/2024 07:00,171,5,2
6390,12/02/2024 02:00,24,4,8
6391,06/01/2024 21:00,7,3,18
6392,15/02/2024 10:00,58,6,2
6393,30/03/2024 12:00,117,3,11
6394,11/01/2024 06:00,132,4,19
6395,27/03/2024 11:00,166,5,14
6396,30/03/2024 21:00,147,5,15
6397,10/03/2024 17:00,7,4,11
6398,08/03/2024 04:00,53,5,11
6399,04/01/2024 04:00,113,6,12
6400,27/01/2024 09:00,109,5,10
6401,04/01/2024 10:00,63,2,16
6402,09/02/2024 23:00,149,5,3
6403,20/03/2024 09:00,71,2,12
6404,13/01/2024 18:00,59,1,16
6405,03/03/2024 21:00,84,1,10
6406,28/02/2024 23:00,72,2,18
6407,17/03/2024 15:00,129,2,19
6408,16/03/2024 07:00,37,5,3
6409,07/02/2024 05:00,86,4,19
6410,25/03/2024 01:00,163,4,9
6411,05/02/2024 09:00,116,6,16
6412,01/01/2024 02:00,139,5,3
6413,13/02/2024 21:00,69,6,15
6414,21/03/2024 03:00,178,4,12
6415,24/03/2024 20:00,121,1,10
6416,21/01/2024 00:00,110,2,1
6417,13/01/2024 04:00,141,3,8
6418,07/02/2024 05:00,145,1,3
6419,25/01/2024 03:00,74,1,15
6420,26/03/2024 02:00,74,5,10
6421,18/01/2024 23:00,127,6,10
6422,08/02/2024 03:00,173,2,13
6423,04/02/2024 13:00,192,6,11
6424,12/02/2024 21:00,153,1,8
6425,27/02/2024 04:00,95,3,10
6426,09/02/2024 03:00,121,2,7
6427,02/03/2024 06:00,33,2,9
6428,17/03/2024 03:00,72,6,19
6429,23/03/2024 13:00,74,4,7
6430,13/02/2024 18:00,165,2,14
6431,14/03/2024 13:00,4,6,19
6432,21/02/2024 17:00,9,5,19
6433,23/02/2024 23:00,157,5,6
6434,21/03/2024 18:00,166,4,1
6435,18/01/2024 09:00,99,3,10
6436,28/03/2024 05:00,163,1,15
6437,02/02/2024 23:00,2,4,12
6438,10/03/2024 17:00,119,6,11
6439,10/01/2024 22:00,72,1,9
6440,14/01/2024 09:00,67,6,1
6441,12/03/2024 20:00,,1,1
6442,04/02/2024 18:00,77,6,15
6443,11/03/2024 05:00,10,1,18
6444,09/01/2024 14:00,160,4,1
6445,20/01/2024 10:00,184,5,16
6446,24/03/2024 05:00,142,1,3
6447,06/01/2024 10:00,46,3,5
6448,19/02/2024 01:00,104,2,8
6449,05/01/2024 09:00,180,6,15
6450,07/01/2024 05:00,110,1,7
6451,18/03/2024 08:00,29,5,11
6452,30/03/2024 03:00,191,5,19
6453,09/01/2024 08:00,16,1,2
6454,17/01/2024 10:00,136,1,18
6455,02/01/2024 10:00,178,6,11
6456,21/01/2024 19:00,6,4,6
6457,12/01/2024 13:00,55,4,15
6458,28/03/2024 14:00,75,6,19
6459,07/03/2024 18:00,108,3,18
6460,12/03/2024 05:00,197,1,7
6461,16/02/2024 03:00,130,1,15
6462,02/01/2024 18:00,52,1,1
6463,05/02/2024 15:00,33,4,2
6464,04/03/2024 11:00,99,5,7
6465,11/02/2024 10:00,103,3,12
6466,18/01/2024 11:00,50,2,5
6467,25/03/2024 20:00,47,6,4
6468,13/01/2024 17:00,196,5,2
6469,09/01/2024 13:00,76,2,19
6470,09/01/2024 01:00,138,4,2
6471,16/02/2024 14:00,11,1,12
6472,27/02/2024 13:00,122,5,17
6473,29/02/2024 06:00,102,4,16
6474,26/02/2024 07:00,152,3,14
6475,21/02/2024 09:00,176,3,2
6476,25/01/2024 20:00,176,6,3
6477,27/02/2024 03:00,103,5,2
6478,20/02/2024 03:00,184,5,doce
6479,16/03/2024 06:00,160,1,17
6480,10/02/2024 20:00,69,6,11
6481,11/03/2024 13:00,84,5,13
6482,22/02/2024 20:00,183,1,5
6483,02/03/2024 15:00,104,1,8
6484,02/02/2024 06:00,125,2,14
6485,07/02/2024 15:00,155,6,4
6486,07/02/2024 15:00,197,5,17
6487,27/02/2024 01:00,169,3,6
6488,18/01/2024 03:00,19,2,9
6489,14/03/2024 23:00,134,6,14
6490,06/01/2024 08:00,60,6,3
6491,28/02/2024 09:00,7,5,3
6492,15/01/2024 05:00,188,6,10
6493,08/02/2024 16:00,66,2,9
6494,08/02/2024 05:00,165,6,7
6495,19/01/2024 17:00,46,3,17
6496,14/03/2024 20:00,61,1,1
6497,27/01/2024 10:00,144,6,18
6498,23/03/2024 07:00,74,2,19
6499,28/01/2024 18:00,123,1,8
6500,23/01/2024 23:00,50,4,3
6501,11/03/2024 15:00,79,1,17
6502,19/01/2024 19:00,9,1,6
6503,14/03/2024 05:00,199,1,13
6504,16/02/2024 19:00,177,3,7
6505,15/03/2024 05:00,32,2,1
6506,31/01/2024 07:00,34,2,2
6507,10/01/2024 22:00,29,6,doce
6508,05/03/2024 23:00,188,5,5
6509,11/03/2024 08:00,113,2,3
6510,14/01/2024 10:00,36,1,13
6511,29/03/2024 23:00,32,2,6
6512,13/02/2024 19:00,58,6,8
6513,16/02/2024 02:00,173,3,8
6514,26/01/2024 12:00,62,3,15
6515,27/03/2024 08:00,154,6,5
6516,06/03/2024 03:00,139,5,13
6517,18/03/2024 20:00,64,1,17
6518,25/02/2024 13:00,167,4,16
6519,03/03/2024 12:00,36,6,16
6520,04/02/2024 15:00,145,2,18
6521,12/02/2024 09:00,21,3,11
6522,07/02/2024 03:00,55,6,3
6523,16/02/2024 12:00,102,2,18
6524,30/03/2024 12:00,7,6,4
6525,17/01/2024 14:00,109,5,19
6526,06/01/2024 20:00,100,1,11
6527,09/01/2024 00:00,124,3,19
6528,24/01/2024 16:00,38,2,10
6529,14/02/2024 23:00,1,5,17
6530,16/01/2024 00:00,76,5,4
6531,04/01/2024 17:00,35,1,1
6532,27/03/2024 12:00,57,2,16
6533,22/01/2024 06:00,115,1,6
6534,06/01/2024 06:00,194,1,12
6535,14/02/2024 12:00,169,4,17
6536,22/03/2024 17:00,155,3,9
6537,22/03/2024 10:00,185,2,14
6538,18/02/2024 09:00,7,,17
6539,12/02/2024 20:00,31,3,16
6540,10/03/2024 09:00,182,3,8
6541,12/01/2024 22:00,50,5,8
6542,08/03/2024 15:00,129,4,2
6543,12/01/2024 18:00,112,3,14
6544,28/01/2024 20:00,114,4,11
6545,04/03/2024 08:00,65,3,8
6546,12/01/2024 01:00,199,6,10
6547,10/01/2024 09:00,161,4,13
6548,08/02/2024 12:00,27,6,6
6549,29/01/2024 04:00,127,3,13
6550,29/02/2024 08:00,169,1,10
6551,24/03/2024 07:00,105,1,8
6552,22/01/2024 13:00,135,5,2
6553,10/02/2024 03:00,19,4,8
6554,15/02/2024 10:00,9,3,15
6555,17/03/2024 08:00,13,1,19
6556,28/03/2024 13:00,70,6,16
6557,17/01/2024 20:00,68,3,16
6558,20/01/2024 16:00,7,3,13
6559,28/03/2024 01:00,76,2,3
6560,26/01/2024 14:00,25,1,11
6561,26/03/2024 21:00,93,5,18
6562,30/01/2024 06:00,174,5,14
6563,28/03/2024 19:00,163,2,5
6564,10/02/2024 00:00,78,6,14
6565,18/01/2024 04:00,150,3,18
6566,06/01/2024 13:00,105,3,7
6567,10/03/2024 05:00,170,1,17
6568,17/02/2024 10:00,38,3,18
6569,10/02/2024 16:00,158,5,13
6570,10/02/2024 21:00,102,4,15
6571,11/03/2024 01:00,13,4,10
6572,11/03/2024 23:00,195,6,14
6573,10/02/2024 02:00,49,3,12
6574,09/01/2024 00:00,68,5,12
6575,05/03/2024 17:00,68,4,17
6576,13/03/2024 16:00,15,6,9
6577,07/02/2024 03:00,70,3,16
6578,10/03/2024 08:00,23,6,16
6579,29/01/2024 03:00,22,5,19
6580,01/01/2024 00:00,98,5,19
6581,26/02/2024 19:00,107,2,7
6582,07/02/2024 06:00,84,1,3
6583,17/03/2024 00:00,195,4,6
6584,17/03/2024 15:00,143,3,7
6585,07/03/2024 09:00,75,5,14
6586,31/01/2024 13:00,6,5,12
6587,06/03/2024 08:00,106,1,5
6588,03/01/2024 02:00,151,3,5
6589,10/03/2024 23:00,126,5,8
6590,27/02/2024 21:00,157,2,10
6591,29/01/2024 08:00,177,4,19
6592,22/03/2024 13:00,5,2,14
6593,28/03/2024 05:00,42,6,14
6594,08/01/2024 03:00,45,2,8
6595,08/01/2024 07:00,125,6,17
6596,27/03/2024 16:00,16,2,10
6597,23/03/2024 18:00,130,3,10
6598,20/03/2024 05:00,20,3,4
6599,21/01/2024 08:00,193,6,13
6600,22/02/2024 01:00,198,2,8
6601,23/02/2024 04:00,199,3,18
6602,17/02/2024 02:00,97,2,6
6603,24/02/2024 07:00,5,2,7
6604,18/02/2024 14:00,128,4,5
6605,10/02/2024 11:00,160,6,3
6606,16/02/2024 12:00,174,4,15
6607,28/03/2024 08:00,115,4,15
6608,23/01/2024 01:00,55,1,15
6609,22/03/2024 01:00,65,5,10
6610,17/03/2024 20:00,191,1,16
6611,23/03/2024 03:00,103,4,13
6612,25/03/2024 20:00,180,5,4
6613,16/02/2024 11:00,161,5,3
6614,02/02/2024 16:00,86,1,3
6615,20/03/2024 12:00,41,2,19
6616,11/03/2024 21:00,19,1,2
